2000;08;01;18;00;30.86;31.00;0.00;10.00;504.63
2000;08;01;19;00;30.08;35.00;0.00;10.00;355.11
2000;08;01;20;00;28.45;50.00;0.00;0.00;212.71
2000;08;01;21;00;26.29;50.00;0.00;0.00;64.97
2000;08;01;22;00;23.86;59.00;0.00;0.00;0.00
2000;08;01;23;00;22.03;66.00;0.00;0.00;0.00
2000;08;02;00;00;20.53;70.00;0.00;0.00;0.00
2000;08;02;01;00;19.18;75.00;0.00;0.00;0.00
2000;08;02;02;00;17.92;78.00;0.00;0.00;0.00
2000;08;02;03;00;16.80;81.00;0.00;0.00;0.00
2000;08;02;04;00;15.76;83.00;0.00;0.00;0.00
2000;08;02;05;00;14.48;87.00;0.00;10.00;0.00
2000;08;02;06;00;13.27;89.00;0.00;1.00;0.00
2000;08;02;07;00;14.29;85.00;0.00;35.00;37.38
2000;08;02;08;00;18.62;76.00;0.00;100.00;172.66
2000;08;02;09;00;20.59;75.00;1.30;100.00;168.21
2000;08;02;10;00;20.45;83.00;2.50;100.00;100.57
2000;08;02;11;00;21.40;86.00;0.90;100.00;108.58
2000;08;02;12;00;22.91;78.00;0.40;100.00;192.24
2000;08;02;13;00;22.90;83.00;0.70;100.00;151.30
2000;08;02;14;00;21.56;81.00;0.10;100.00;148.63
2000;08;02;15;00;19.76;93.00;1.80;100.00;83.66
2000;08;02;16;00;19.08;97.00;3.70;100.00;48.06
2000;08;02;17;00;19.23;96.00;2.50;100.00;56.07
2000;08;02;18;00;19.08;97.00;3.30;100.00;59.63
2000;08;02;19;00;18.85;98.00;6.60;100.00;28.48
2000;08;02;20;00;20.96;76.00;0.00;54.00;218.05
2000;08;02;21;00;19.82;78.00;0.00;55.00;66.75
2000;08;02;22;00;18.79;84.00;0.00;44.00;0.00
2000;08;02;23;00;18.04;88.00;0.00;23.00;0.00
2000;08;03;00;00;17.12;94.00;0.00;81.00;0.00
2000;08;03;01;00;16.57;98.00;0.00;100.00;0.00
2000;08;03;02;00;16.14;100.00;0.00;100.00;0.00
2000;08;03;03;00;16.02;98.00;0.00;100.00;0.00
2000;08;03;04;00;16.14;97.00;0.00;100.00;0.00
2000;08;03;05;00;16.15;97.00;0.00;100.00;0.00
2000;08;03;06;00;16.07;97.00;0.00;100.00;0.00
2000;08;03;07;00;16.37;96.00;0.00;100.00;18.69
2000;08;03;08;00;17.16;93.00;0.00;100.00;94.34
2000;08;03;09;00;18.23;90.00;0.00;100.00;167.32
2000;08;03;10;00;18.96;88.00;0.00;100.00;160.20
2000;08;03;11;00;20.61;81.00;0.00;100.00;266.11
2000;08;03;12;00;20.50;81.00;0.90;100.00;218.94
2000;08;03;13;00;20.36;78.00;1.20;100.00;156.64
2000;08;03;14;00;20.18;77.00;0.90;100.00;147.74
2000;08;03;15;00;20.03;76.00;0.60;100.00;136.17
2000;08;03;16;00;20.05;74.00;0.40;100.00;144.18
2000;08;03;17;00;19.97;74.00;0.30;100.00;139.73
2000;08;03;18;00;19.84;75.00;0.30;100.00;125.49
2000;08;03;19;00;20.05;79.00;0.20;100.00;95.23
2000;08;03;20;00;17.64;83.00;0.20;100.00;71.20
2000;08;03;21;00;16.86;88.00;0.00;100.00;40.05
2000;08;03;22;00;15.62;93.00;0.00;100.00;0.00
2000;08;03;23;00;14.71;95.00;0.00;100.00;0.00
2000;08;04;00;00;14.90;97.00;0.00;100.00;0.00
2000;08;04;01;00;14.64;98.00;0.00;100.00;0.00
2000;08;04;02;00;14.52;98.00;0.00;100.00;0.00
2000;08;04;03;00;14.35;98.00;0.00;100.00;0.00
2000;08;04;04;00;14.19;98.00;0.00;100.00;0.00
2000;08;04;05;00;14.18;97.00;0.00;100.00;0.00
2000;08;04;06;00;13.89;97.00;0.00;100.00;0.00
2000;08;04;07;00;14.52;94.00;0.00;100.00;28.48
2000;08;04;08;00;16.27;88.00;0.00;100.00;163.76
2000;08;04;09;00;18.24;81.00;0.00;61.00;314.17
2000;08;04;10;00;17.96;70.00;0.30;79.00;128.16
2000;08;04;11;00;18.62;66.00;0.10;59.00;327.52
2000;08;04;12;00;20.05;61.00;0.00;64.00;597.19
2000;08;04;13;00;19.77;58.00;0.00;100.00;501.96
2000;08;04;14;00;20.17;57.00;0.00;100.00;412.96
2000;08;04;15;00;21.77;51.00;0.00;100.00;532.22
2000;08;04;16;00;21.84;52.00;0.00;64.00;566.93
2000;08;04;17;00;21.96;51.00;0.00;57.00;404.95
2000;08;04;18;00;21.71;52.00;0.00;60.00;365.79
2000;08;04;19;00;20.82;53.00;0.00;13.00;228.73
2000;08;04;20;00;20.83;51.00;0.00;100.00;152.19
2000;08;04;21;00;19.36;56.00;0.00;100.00;46.28
2000;08;04;22;00;18.83;60.00;0.00;100.00;0.00
2000;08;04;23;00;18.27;63.00;0.00;100.00;0.00
2000;08;05;00;00;17.63;67.00;0.00;100.00;0.00
2000;08;05;01;00;16.86;71.00;0.00;100.00;0.00
2000;08;05;02;00;16.20;75.00;0.00;100.00;0.00
2000;08;05;03;00;15.87;77.00;0.00;100.00;0.00
2000;08;05;04;00;15.51;79.00;0.00;100.00;0.00
2000;08;05;05;00;15.20;80.00;0.00;100.00;0.00
2000;08;05;06;00;14.81;82.00;0.00;100.00;0.00
2000;08;05;07;00;15.38;80.00;0.00;100.00;20.47
2000;08;05;08;00;16.55;76.00;0.00;100.00;88.11
2000;08;05;09;00;17.22;74.00;0.00;100.00;100.57
2000;08;05;10;00;17.83;71.00;0.00;100.00;94.34
2000;08;05;11;00;18.85;68.00;0.00;100.00;133.50
2000;08;05;12;00;19.53;70.00;0.40;100.00;314.17
2000;08;05;13;00;19.61;73.00;0.40;100.00;244.75
2000;08;05;14;00;19.88;73.00;0.40;100.00;269.67
2000;08;05;15;00;20.05;72.00;0.50;100.00;254.54
2000;08;05;16;00;20.23;72.00;0.40;100.00;223.39
2000;08;05;17;00;21.80;66.00;0.20;97.00;301.71
2000;08;05;18;00;21.73;68.00;0.30;97.00;210.93
2000;08;05;19;00;21.29;70.00;0.10;100.00;151.30
2000;08;05;20;00;17.44;91.00;1.20;100.00;36.49
2000;08;05;21;00;16.78;92.00;1.10;100.00;10.68
2000;08;05;22;00;16.40;92.00;0.80;100.00;0.00
2000;08;05;23;00;16.08;91.00;0.50;100.00;0.00
2000;08;06;00;00;15.65;91.00;0.20;100.00;0.00
2000;08;06;01;00;15.31;92.00;0.00;100.00;0.00
2000;08;06;02;00;14.99;92.00;0.00;100.00;0.00
2000;08;06;03;00;14.67;93.00;0.00;100.00;0.00
2000;08;06;04;00;14.34;94.00;0.00;100.00;0.00
